NO,Polygon Points
916,"(2079.323, 3500.995); (2143.037, 3513.542); (2196.131, 3527.431); (2242.338, 3542.162); (2251.881, 3546.259); (2273.448, 3556.747); (2273.904, 3558.924); (2273.027, 3565.649); (2271.269, 3568.796); (2271.050, 3569.112); (2268.463, 3570.382); (2265.498, 3571.813); (2257.726, 3574.784); (2219.726, 3567.766); (2166.530, 3555.851); (2072.418, 3532.906); (2063.215, 3528.809); (2056.652, 3514.722); (2057.174, 3511.099); (2058.598, 3502.786)"
917,"(488.581, 3673.415); (498.553, 3672.645); (509.775, 3673.165); (517.685, 3675.738); (524.145, 3679.949); (529.615, 3684.959); (526.213, 3687.249); (505.858, 3683.104); (497.258, 3679.034)"
918,"(2194.436, 2344.854); (2255.283, 2401.351); (2253.047, 2407.095); (2241.791, 2418.949); (2232.764, 2422.651); (2228.498, 2417.721); (2191.265, 2368.884); (2184.773, 2357.398); (2185.060, 2353.500); (2190.799, 2344.077)"
919,"(1634.441, 213.050); (1640.052, 231.164); (1638.224, 235.739); (1631.603, 244.137); (1620.172, 247.016); (1608.636, 238.637); (1609.589, 219.974); (1611.394, 217.418)"
920,"(3631.193, 2966.339); (3625.091, 2966.824); (3629.208, 2949.019); (3629.419, 2948.217); (3629.692, 2947.545); (3630.333, 2947.187); (3638.528, 2946.017); (3651.240, 2945.836); (3661.594, 2948.874); (3661.914, 2952.764)"
921,"(2832.307, 2230.384); (2825.261, 2220.859); (2827.446, 2216.141); (2830.878, 2212.773); (2835.103, 2210.977); (2883.462, 2207.759); (2888.905, 2207.791); (2884.877, 2213.141); (2879.510, 2217.784); (2874.950, 2221.052); (2865.159, 2226.050); (2853.946, 2229.918); (2848.639, 2230.935)"
922,"(2568.998, 882.849); (2571.111, 730.185); (2573.614, 725.766); (2636.883, 677.019); (2660.467, 688.098); (2666.875, 693.946); (2677.533, 703.792); (2812.407, 834.854); (2831.362, 858.936); (2842.296, 873.767); (2843.988, 882.122); (2813.827, 917.844); (2801.147, 930.993); (2773.749, 955.132); (2702.126, 1007.756); (2688.975, 1014.850); (2676.605, 1004.466); (2639.107, 972.810); (2579.148, 901.479); (2571.559, 889.660)"
923,"(3432.355, 1309.348); (3431.716, 1332.826); (3426.098, 1333.661); (3400.853, 1335.416); (3345.953, 1333.864); (3341.661, 1333.606); (3337.078, 1329.794); (3340.277, 1278.402); (3341.122, 1271.787); (3349.010, 1272.397)"
924,"(1306.423, 2691.780); (1301.201, 2694.645); (1293.957, 2692.527); (1289.350, 2688.032); (1294.027, 2684.446); (1299.074, 2682.996); (1301.261, 2684.243)"
925,"(1354.176, 334.252); (1352.742, 311.964); (1356.358, 305.788); (1367.498, 300.781); (1378.314, 302.562); (1387.870, 305.098); (1396.704, 311.944); (1399.169, 317.400); (1400.872, 323.324); (1387.632, 336.995); (1380.076, 340.979); (1368.152, 342.993)"
926,"(1710.293, 1896.831); (1691.150, 1910.310); (1682.317, 1910.576); (1675.247, 1907.796); (1672.904, 1906.651); (1692.169, 1891.294); (1693.505, 1890.271); (1694.391, 1889.654); (1698.534, 1887.685); (1700.260, 1888.494)"
927,"(3857.345, 2278.643); (3849.379, 2276.963); (3850.811, 2260.930); (3853.325, 2259.909); (3855.932, 2261.296); (3860.099, 2265.631); (3860.443, 2271.396)"
928,"(2857.253, 2126.135); (2859.756, 2121.037); (2862.225, 2116.578); (2866.562, 2116.987); (2877.246, 2120.230); (2883.906, 2123.694); (2889.861, 2128.165); (2887.839, 2131.313); (2883.999, 2132.491); (2870.875, 2134.602); (2860.100, 2133.552)"
929,"(3305.128, 3732.661); (3304.580, 3730.259); (3306.660, 3728.634); (3313.484, 3725.476); (3332.559, 3718.383); (3342.170, 3715.811); (3359.304, 3713.261); (3366.187, 3712.883); (3361.335, 3716.640); (3354.273, 3720.019); (3335.295, 3727.794); (3312.395, 3734.626)"
930,"(1423.561, 738.659); (1416.809, 743.479); (1417.347, 736.138); (1421.624, 737.345)"
931,"(2600.842, 2865.108); (2605.051, 2859.906); (2616.500, 2870.139); (2607.322, 2871.457); (2603.923, 2871.083)"
932,"(440.353, 864.523); (446.083, 864.601); (443.215, 874.167); (424.714, 886.707); (436.678, 865.858)"
933,"(1963.804, 3686.860); (1961.001, 3681.457); (1973.418, 3677.117); (1977.208, 3676.058); (1993.092, 3676.980); (1983.763, 3684.507); (1969.652, 3686.752)"
934,"(1342.577, 3271.088); (1336.562, 3262.668); (1351.929, 3258.132); (1362.290, 3265.000)"
935,"(1791.257, 982.202); (1782.546, 983.477); (1774.812, 979.322); (1768.959, 975.457); (1775.139, 967.092); (1779.114, 961.998); (1782.514, 964.048)"
936,"(608.030, 1295.854); (601.107, 1303.395); (601.976, 1297.052); (605.027, 1291.698)"
937,"(3753.397, 596.313); (3756.222, 584.858); (3760.324, 574.016); (3773.953, 578.071); (3782.085, 587.643); (3781.444, 591.901); (3776.493, 594.996); (3758.069, 598.586)"
938,"(1998.781, 3078.822); (1993.483, 3078.968); (1999.286, 3072.483); (2008.425, 3068.946)"
939,"(422.236, 3665.670); (412.567, 3670.609); (408.933, 3664.120); (408.673, 3644.693); (416.289, 3642.819)"
940,"(251.321, 4001.369); (298.972, 4006.968); (297.824, 4014.017); (289.966, 4022.777); (255.275, 4019.717); (245.830, 4017.033); (240.240, 4015.213); (233.269, 4012.797); (235.134, 4008.024)"
941,"(3784.690, 1250.934); (3792.868, 1247.957); (3795.442, 1252.810); (3792.427, 1255.208)"
942,"(1420.376, 2038.999); (1417.194, 2036.666); (1417.578, 2028.618); (1421.291, 2023.841); (1428.139, 2023.491); (1424.655, 2031.514)"
943,"(2633.376, 2470.771); (2637.756, 2451.792); (2645.085, 2450.179); (2654.282, 2450.763); (2658.496, 2467.297); (2659.201, 2471.432); (2643.393, 2483.164); (2637.458, 2486.533); (2634.810, 2484.415); (2633.597, 2479.240)"
944,"(116.507, 2006.046); (112.296, 2007.197); (105.911, 1997.999); (104.876, 1990.351); (114.804, 1990.679); (122.366, 1993.341); (120.163, 1999.769)"
945,"(3063.930, 3158.602); (3048.505, 3142.861); (3054.952, 3135.236); (3065.794, 3125.018); (3071.755, 3125.110); (3072.219, 3133.338); (3069.640, 3156.791); (3068.170, 3159.181)"
946,"(1832.265, 2432.222); (1839.030, 2441.042); (1830.401, 2444.480); (1817.061, 2446.824); (1750.786, 2454.804); (1737.396, 2453.657); (1738.726, 2441.165); (1740.326, 2433.226); (1765.298, 2424.522); (1780.503, 2424.426); (1811.261, 2428.103)"
947,"(1896.506, 2057.288); (1904.885, 2053.373); (1913.812, 2055.608); (1910.336, 2063.286); (1904.707, 2070.570); (1899.633, 2065.360)"
948,"(1138.187, 1218.386); (1129.339, 1222.905); (1131.139, 1218.191); (1133.787, 1213.244); (1139.968, 1213.090)"
949,"(2880.462, 2943.411); (2876.491, 2950.897); (2862.923, 2945.811); (2856.708, 2940.842); (2866.077, 2939.197); (2877.441, 2938.634)"
950,"(1672.763, 691.593); (1709.127, 677.318); (1725.982, 675.589); (1753.553, 678.389); (1765.477, 679.683); (1770.206, 680.750); (1772.491, 702.036); (1773.739, 732.748); (1763.158, 759.500); (1694.445, 736.111); (1687.103, 732.655)"
951,"(4040.647, 886.967); (4035.021, 886.401); (4015.426, 859.670); (4012.357, 855.465); (4008.644, 849.463); (4013.694, 846.914); (4017.101, 845.385); (4050.571, 850.990); (4059.377, 859.205); (4062.748, 869.400); (4059.430, 874.129)"
952,"(3162.586, 411.594); (3159.758, 427.379); (3153.600, 436.167); (3145.642, 439.272); (3119.603, 435.722); (3100.438, 432.576); (3095.201, 431.377); (3093.845, 429.433); (3084.218, 408.001); (3080.918, 382.558); (3081.647, 380.191); (3083.981, 374.025); (3089.846, 368.938); (3098.093, 369.080); (3122.362, 370.470); (3138.100, 376.122); (3150.338, 384.079); (3161.441, 393.738); (3162.264, 399.536)"
953,"(2313.338, 2501.366); (2335.263, 2499.963); (2336.739, 2503.475); (2326.641, 2517.296); (2322.765, 2518.921); (2316.571, 2510.710)"
954,"(2345.298, 1928.477); (2280.043, 1994.158); (1712.105, 2039.148); (1709.869, 2037.588); (1703.457, 2030.992); (1673.447, 1996.806); (1673.192, 1990.982); (1673.347, 1947.248); (1679.382, 1944.147); (1727.476, 1935.983); (1748.992, 1934.192); (2337.338, 1901.218); (2338.751, 1903.928); (2339.198, 1905.006)"
955,"(1998.300, 3161.249); (2007.084, 3166.582); (2005.139, 3174.180); (1999.388, 3175.098); (1993.757, 3174.405); (1984.115, 3170.792); (1977.229, 3167.178); (1984.604, 3164.540)"
956,"(1862.946, 368.444); (1858.231, 375.429); (1840.726, 373.876); (1804.288, 369.940); (1801.085, 367.154); (1801.328, 341.237); (1807.142, 311.009); (1814.762, 308.766); (1855.477, 304.773); (1860.583, 309.003)"
957,"(3484.319, 369.618); (3515.440, 359.347); (3527.003, 363.276); (3529.723, 389.698); (3531.080, 426.318); (3509.354, 431.479); (3470.478, 438.580); (3466.355, 418.621); (3465.131, 408.675); (3478.347, 380.099)"
958,"(1800.989, 2116.980); (1804.926, 2116.027); (1806.745, 2119.014); (1802.570, 2119.024)"
959,"(2313.426, 2478.293); (2321.076, 2417.669); (2338.100, 2415.436); (2387.877, 2414.506); (2487.927, 2412.892); (2596.232, 2413.777); (2617.183, 2414.287); (2618.822, 2430.175); (2618.545, 2443.893); (2617.444, 2484.010); (2616.888, 2485.628); (2612.371, 2486.871); (2536.163, 2487.061); (2424.947, 2486.190); (2329.131, 2484.449); (2314.712, 2482.598)"
960,"(3333.988, 1608.831); (3335.374, 1613.634); (3333.601, 1621.259); (3328.816, 1622.502); (3325.322, 1621.011); (3321.520, 1618.794); (3320.973, 1610.588); (3327.590, 1608.559)"
961,"(2168.622, 1266.511); (2168.818, 1259.982); (2178.865, 1263.671); (2176.867, 1269.186); (2173.240, 1270.801)"
962,"(3896.807, 786.713); (3902.117, 784.362); (3900.928, 790.522)"
963,"(1017.277, 3983.216); (1031.104, 3978.560); (1040.069, 3978.472); (1043.976, 3981.437); (1033.701, 3988.458); (1027.088, 3990.619); (1022.429, 3987.583)"
964,"(2188.181, 364.926); (2184.625, 351.296); (2187.630, 344.604); (2217.718, 342.719); (2223.012, 343.676); (2231.866, 356.991); (2220.964, 367.676); (2212.015, 374.547); (2206.567, 375.105); (2201.736, 372.948)"
965,"(2810.358, 1675.369); (2805.995, 1687.336); (2794.807, 1685.926); (2793.414, 1682.428); (2804.420, 1670.636)"
966,"(3400.631, 1749.209); (3402.840, 1737.704); (3407.417, 1734.012); (3412.992, 1733.484); (3416.844, 1736.705); (3421.803, 1741.204); (3418.027, 1746.550); (3405.628, 1751.239)"
967,"(1657.955, 3897.584); (1685.553, 3899.522); (1689.072, 3902.029); (1690.961, 3909.778); (1678.780, 3915.920); (1613.028, 3920.323); (1533.559, 3925.072); (1491.244, 3927.391); (1481.169, 3923.787); (1485.907, 3912.931); (1490.947, 3906.242); (1586.644, 3900.393)"
968,"(2029.528, 2182.837); (2024.714, 2176.446); (2030.279, 2171.546); (2040.561, 2176.948)"
969,"(1192.676, 1891.022); (1193.096, 1884.176); (1197.006, 1883.855); (1203.630, 1883.936); (1208.691, 1885.777); (1208.006, 1890.461); (1203.325, 1894.139); (1197.671, 1895.050)"
970,"(786.518, 546.095); (797.041, 555.739); (787.702, 563.776); (776.627, 566.617); (781.054, 551.911)"
971,"(1281.539, 2630.893); (1272.802, 2624.822); (1286.013, 2620.702); (1292.618, 2620.013); (1289.782, 2625.928)"
972,"(9.474, 3219.893); (16.967, 3214.853); (19.604, 3233.508); (18.903, 3237.917); (15.180, 3239.038); (12.836, 3235.733)"
973,"(3185.370, 933.397); (3176.818, 934.857); (3177.718, 928.009); (3181.013, 927.052)"
974,"(3465.456, 2956.781); (3470.365, 2952.441); (3495.384, 2944.479); (3504.576, 2947.317); (3506.496, 2960.572); (3501.561, 2965.573); (3488.894, 2966.501); (3478.009, 2965.214); (3468.673, 2963.742)"
975,"(3703.397, 1538.484); (3708.055, 1554.123); (3707.810, 1558.489); (3703.744, 1559.474); (3700.084, 1557.909); (3693.667, 1548.367); (3689.418, 1540.133); (3688.931, 1530.818); (3694.404, 1532.139)"
976,"(2607.846, 3211.717); (2604.213, 3220.729); (2600.241, 3221.861); (2592.739, 3223.326); (2584.955, 3222.723); (2585.157, 3218.135); (2587.239, 3213.258); (2591.316, 3208.662); (2600.140, 3209.281)"
977,"(2528.882, 2943.050); (2491.369, 2967.101); (2479.701, 2963.745); (2474.306, 2958.212); (2472.600, 2931.839); (2514.899, 2932.719); (2521.921, 2936.786); (2525.133, 2938.905)"
978,"(3243.933, 182.887); (3241.226, 178.808); (3241.537, 161.264); (3246.063, 161.109); (3252.603, 161.592); (3258.404, 165.448); (3261.469, 169.376); (3259.073, 174.135); (3249.379, 180.307)"
979,"(872.783, 1734.159); (899.885, 1732.857); (903.494, 1738.068); (899.830, 1747.275); (892.284, 1750.840); (883.280, 1749.185); (872.990, 1739.058)"
980,"(1420.718, 225.089); (1432.767, 219.618); (1442.651, 222.602); (1445.249, 226.681); (1447.692, 233.484); (1447.046, 240.264); (1416.532, 247.020); (1417.130, 243.175)"
981,"(2569.065, 394.286); (2579.397, 371.071); (2597.430, 371.218); (2609.898, 372.306); (2624.885, 376.862); (2634.938, 382.286); (2638.253, 386.923); (2643.014, 399.200); (2649.122, 426.240); (2648.357, 431.655); (2642.093, 439.046); (2590.071, 417.487); (2582.118, 410.737)"
982,"(2633.154, 3126.989); (2545.164, 3122.326); (2537.756, 3121.544); (2536.555, 3120.169); (2542.541, 3103.936); (2548.870, 3099.027); (2565.631, 3095.665); (2607.016, 3092.662); (2641.744, 3093.482); (2666.357, 3096.892); (2665.455, 3105.969); (2662.479, 3116.775); (2657.231, 3120.988); (2649.893, 3124.837); (2641.314, 3126.089)"
983,"(2697.343, 3940.051); (2686.562, 3942.113); (2580.027, 3959.113); (2566.773, 3959.033); (2554.386, 3957.970); (2547.390, 3955.602); (2544.439, 3950.633); (2536.544, 3931.962); (2544.881, 3931.349); (2630.532, 3928.493); (2656.635, 3929.322); (2676.681, 3930.547); (2693.477, 3935.768)"
984,"(2056.880, 4087.416); (2267.501, 3090.834); (2480.367, 3087.998); (2845.944, 3087.679); (2982.478, 3090.043); (3012.569, 3092.026); (3053.158, 3101.196); (3056.021, 3414.307); (3055.551, 3869.136); (3052.698, 3971.989); (3048.686, 3988.284); (2346.038, 4084.233); (2341.672, 4084.281); (2336.662, 4084.337); (2335.245, 4084.352); (2329.834, 4084.412); (2308.440, 4084.647); (2272.337, 4085.045); (2248.509, 4085.307); (2066.276, 4087.312)"
985,"(3456.916, 209.133); (3443.354, 215.368); (3435.584, 214.100); (3434.269, 211.433); (3433.225, 193.373); (3438.579, 189.474); (3448.063, 191.075); (3454.147, 194.988); (3455.152, 200.016)"
986,"(2988.246, 2226.834); (2979.612, 2231.364); (2925.581, 2209.739); (2920.905, 2203.265); (2930.261, 2198.390); (2963.899, 2192.536); (2974.677, 2195.717); (2986.628, 2207.419); (2987.807, 2212.702)"
987,"(1718.938, 1693.684); (1721.374, 1705.838); (1718.842, 1715.030); (1715.299, 1719.152); (1709.496, 1717.918); (1704.991, 1706.579); (1706.329, 1702.995)"
988,"(552.506, 204.093); (555.108, 191.254); (565.334, 187.155); (573.356, 186.638); (579.689, 186.559); (585.333, 190.000); (583.123, 208.655); (578.173, 212.451); (571.682, 215.132); (558.426, 214.739)"
989,"(3113.160, 3854.910); (3127.367, 3848.919); (3146.700, 3846.073); (3152.715, 3848.955); (3140.416, 3855.423); (3133.714, 3858.914); (3121.182, 3862.921); (3116.785, 3860.528)"
990,"(2669.420, 1542.709); (2665.321, 1541.310); (2668.816, 1536.471); (2674.611, 1535.802); (2674.594, 1539.960)"
991,"(3656.730, 3421.430); (3669.860, 3419.813); (3670.818, 3431.958); (3671.139, 3438.958); (3667.058, 3446.703); (3665.353, 3443.646); (3661.468, 3436.494)"
992,"(1387.488, 823.085); (1353.464, 794.587); (1356.980, 790.279); (1375.383, 787.875); (1382.384, 789.052); (1391.352, 790.820); (1399.137, 792.486); (1402.088, 798.158); (1403.321, 818.839); (1398.246, 822.557)"
993,"(1247.168, 1750.920); (1240.507, 1743.315); (1241.417, 1736.730); (1250.865, 1738.913); (1250.825, 1743.592)"
994,"(3931.903, 2278.519); (3928.869, 2266.419); (3933.648, 2272.189); (3934.060, 2275.927)"
995,"(761.319, 1587.825); (765.146, 1585.838); (767.485, 1587.560); (769.354, 1591.377); (764.226, 1591.273)"
996,"(1036.743, 2468.976); (1026.071, 2470.853); (1019.791, 2468.427); (1017.681, 2467.370); (1017.086, 2464.015); (1017.136, 2462.485); (1020.228, 2458.424); (1025.307, 2461.269)"
997,"(2270.386, 2375.142); (2265.384, 2373.639); (2270.320, 2368.544); (2276.039, 2368.664)"
998,"(3433.299, 1518.048); (3438.861, 1513.829); (3442.665, 1518.243); (3444.869, 1527.102); (3436.768, 1524.991)"
999,"(1112.552, 721.981); (1119.934, 721.968); (1115.748, 726.848)"
1000,"(2203.791, 2309.716); (2215.500, 2314.510); (2205.944, 2326.637); (2184.579, 2325.290); (2186.410, 2319.817); (2194.099, 2311.826)"
1001,"(3455.835, 278.017); (3432.554, 269.052); (3435.101, 260.481); (3455.010, 250.884); (3463.203, 253.795); (3468.676, 260.140); (3464.206, 270.351); (3460.450, 278.720)"
1002,"(3693.112, 3608.833); (3694.014, 3616.192); (3686.347, 3632.581); (3641.137, 3638.052); (3562.879, 3638.500); (3540.394, 3636.780); (3533.399, 3635.931); (3528.845, 3630.677); (3538.277, 3626.871); (3550.519, 3623.540); (3569.125, 3619.485); (3649.861, 3606.008); (3683.248, 3602.698)"
1003,"(1033.356, 4085.978); (1033.261, 4078.485); (1037.061, 4065.118); (1046.913, 4061.315); (1555.166, 3970.697); (1612.329, 3960.529); (1982.118, 3896.842); (2018.034, 3892.653); (2027.816, 3895.730); (2032.157, 3898.193); (2029.567, 3909.860); (2028.465, 3912.924); (2027.561, 3915.033); (2025.233, 3919.491); (2022.930, 3923.364); (2020.171, 3927.773); (1291.276, 4062.969); (1217.256, 4075.591); (1188.422, 4079.666); (1073.176, 4086.462); (1066.584, 4086.825)"
1004,"(3228.657, 1653.055); (3229.889, 1661.885); (3227.788, 1665.558); (3218.263, 1675.467); (3213.022, 1679.940); (3189.616, 1686.106); (3104.934, 1702.156); (2574.859, 1783.323); (2571.128, 1782.851); (2568.565, 1780.237); (2572.017, 1757.889); (2572.382, 1755.978); (2573.451, 1753.013); (2575.809, 1749.804); (2578.000, 1747.426); (2729.563, 1724.120); (2791.676, 1714.702); (3078.337, 1671.941); (3201.891, 1654.409); (3226.587, 1651.794)"
1005,"(984.765, 1683.816); (997.925, 1681.586); (1003.806, 1683.952); (1020.055, 1691.032); (1013.850, 1707.104); (1011.277, 1711.319); (1008.740, 1712.796); (993.083, 1718.352); (981.082, 1718.800); (969.181, 1716.223); (970.665, 1709.516)"
1006,"(3464.706, 1305.070); (3473.511, 1294.411); (3505.934, 1285.784); (3511.472, 1288.607); (3514.594, 1291.041); (3529.535, 1312.028); (3528.623, 1316.543); (3524.366, 1326.669); (3521.792, 1328.698); (3515.980, 1330.102); (3477.363, 1334.740); (3472.327, 1330.550); (3467.533, 1320.466); (3465.129, 1314.486)"
1007,"(361.228, 3731.763); (364.469, 3714.336); (366.167, 3708.724); (368.976, 3705.159); (417.313, 3692.719); (422.790, 3691.865); (463.202, 3692.497); (536.279, 3710.139); (540.775, 3711.648); (543.903, 3713.120); (546.967, 3715.234); (550.667, 3723.599); (551.400, 3729.318); (551.006, 3731.906); (550.629, 3733.527); (404.347, 3735.297); (379.695, 3735.317); (367.307, 3733.694)"
1008,"(3036.583, 163.246); (3037.521, 175.886); (3030.834, 183.006); (3018.132, 176.262); (3017.125, 173.383); (3019.600, 162.807); (3021.602, 161.948); (3030.736, 162.112)"
1009,"(3737.956, 950.621); (3720.582, 928.592); (3721.491, 922.219); (3727.560, 909.639); (3729.977, 907.351); (3742.010, 899.166); (3777.625, 901.747); (3782.038, 906.985); (3784.661, 911.670); (3776.968, 925.731); (3750.745, 946.594); (3745.235, 949.091)"
1010,"(2518.953, 643.937); (2580.017, 639.307); (2587.421, 645.127); (2597.963, 661.899); (2594.691, 675.573); (2590.764, 689.156); (2516.606, 695.218); (2511.111, 694.732); (2505.430, 689.263); (2504.798, 679.010); (2506.903, 657.208); (2510.000, 650.612)"
1011,"(286.563, 160.607); (287.356, 172.414); (282.506, 182.204); (276.147, 183.493); (267.271, 168.973); (265.414, 163.635); (266.055, 159.991); (271.427, 158.358); (280.021, 158.675)"
1012,"(1119.511, 437.573); (1134.114, 472.385); (1121.147, 480.408); (1114.951, 483.540); (1037.967, 503.024); (1033.748, 498.759); (1033.157, 477.767); (1033.092, 467.782); (1037.049, 444.843); (1040.506, 432.663); (1052.389, 428.010); (1055.617, 427.195); (1104.243, 433.386)"
1013,"(2417.838, 333.494); (2409.427, 303.704); (2413.175, 299.795); (2424.355, 296.968); (2448.866, 307.178); (2454.670, 317.001); (2449.541, 341.448); (2440.735, 343.071)"
1014,"(3767.297, 1439.852); (3767.667, 1455.360); (3767.456, 1459.894); (3749.086, 1461.855); (3730.679, 1463.110); (3723.992, 1463.372); (3721.113, 1455.308); (3722.101, 1442.591); (3727.904, 1441.384); (3747.280, 1438.308)"
1015,"(2454.456, 471.375); (2446.947, 470.989); (2441.851, 463.912); (2440.884, 453.972); (2462.773, 448.572); (2468.450, 451.392); (2465.130, 461.403); (2461.745, 464.608)"
1016,"(1845.404, 1696.844); (1841.049, 1703.130); (1835.412, 1701.865); (1832.872, 1694.599); (1836.391, 1692.937); (1841.632, 1692.277)"
1017,"(3113.454, 470.668); (3112.797, 451.554); (3124.770, 451.684); (3127.706, 456.876); (3131.760, 464.584); (3128.138, 469.177); (3119.874, 470.063)"
1018,"(1996.316, 173.228); (1993.147, 162.984); (2000.578, 158.651); (2008.301, 161.611); (2011.962, 164.739); (2013.136, 177.597); (2008.538, 182.281); (1999.881, 182.590)"
1019,"(2123.295, 1878.611); (2120.995, 1869.178); (2126.767, 1861.671); (2138.749, 1859.483); (2153.756, 1860.520); (2152.553, 1871.473); (2151.125, 1879.315)"
1020,"(1304.818, 2049.341); (1314.162, 2045.897); (1317.555, 2051.334); (1310.088, 2054.708); (1305.944, 2053.998)"
1021,"(744.991, 173.999); (754.785, 159.077); (759.419, 158.044); (763.914, 158.019); (768.161, 163.469); (765.847, 170.517); (758.049, 183.406); (752.064, 183.169); (747.003, 181.513)"
1022,"(969.062, 783.719); (970.059, 773.617); (976.452, 772.956); (982.182, 775.553); (985.757, 785.025); (981.147, 788.405); (977.038, 790.673); (970.419, 787.206)"
1023,"(3127.762, 1413.988); (3129.075, 1418.456); (3126.002, 1422.465); (3119.618, 1427.644); (3114.834, 1431.320); (3113.890, 1420.202); (3113.378, 1407.704); (3121.759, 1410.243)"
1024,"(1352.980, 1008.335); (1358.640, 1006.232); (1359.133, 1010.808); (1359.294, 1014.584); (1356.068, 1014.192)"
1025,"(1941.920, 3785.357); (1945.558, 3789.974); (1944.605, 3793.229); (1938.453, 3799.180); (1934.274, 3797.109); (1930.262, 3792.992); (1929.044, 3790.549); (1931.592, 3788.215)"
1026,"(1791.496, 3668.975); (1741.478, 3670.727); (1724.376, 3670.556); (1615.176, 3666.884); (1610.349, 3661.891); (1608.989, 3656.531); (1613.063, 3650.812); (1617.230, 3649.088); (1623.156, 3646.999); (1629.530, 3646.181); (1652.326, 3643.510); (1677.430, 3642.133); (1761.359, 3642.173); (1777.831, 3643.449); (1788.238, 3645.082); (1794.922, 3649.975); (1794.702, 3661.583); (1793.001, 3665.789)"
1027,"(3912.955, 1005.636); (3918.191, 1009.055); (3918.385, 1014.769); (3913.370, 1010.988)"
1028,"(2399.507, 3621.274); (2385.139, 3638.805); (2278.812, 3625.038); (2140.074, 3596.860); (2082.668, 3585.135); (2075.028, 3581.163); (2057.248, 3566.655); (2057.076, 3559.288); (2058.154, 3556.997); (2061.356, 3555.017); (2064.968, 3554.263); (2288.465, 3596.139); (2388.365, 3615.822); (2396.004, 3617.823)"
1029,"(1136.685, 3025.771); (1129.695, 3030.709); (1123.920, 3030.301); (1117.205, 3027.275); (1113.241, 3022.993); (1121.414, 3020.240); (1126.670, 3022.003)"
1030,"(1772.691, 176.491); (1768.817, 166.099); (1773.366, 162.396); (1781.018, 161.173); (1786.867, 162.774); (1792.998, 164.663); (1791.250, 173.143); (1788.385, 177.639); (1783.226, 181.151); (1779.129, 183.459); (1775.533, 181.253)"
1031,"(331.044, 406.588); (328.822, 405.952); (330.642, 403.170); (332.495, 403.003)"
1032,"(3306.396, 429.972); (3305.052, 420.139); (3306.243, 405.948); (3307.376, 402.776); (3318.306, 402.438); (3325.603, 403.408); (3326.228, 407.895); (3323.517, 429.299); (3318.438, 434.902); (3312.863, 438.547)"
1033,"(9.156, 3104.682); (9.572, 3098.280); (13.287, 3098.239); (38.219, 3097.965); (48.710, 3097.849); (976.504, 3087.639); (987.976, 3087.513); (999.676, 3097.977); (1004.704, 3153.440); (1006.679, 3193.020); (1007.550, 3253.455); (1008.304, 3665.776); (1008.296, 3938.888); (995.917, 4059.083); (992.465, 4079.889); (941.364, 4087.377); (852.661, 4000.453); (675.489, 3822.300); (44.543, 3148.190)"
1034,"(1641.059, 1630.478); (1650.319, 1637.130); (1662.892, 1655.472); (1657.794, 1653.278); (1644.091, 1639.085)"
1035,"(1281.663, 3246.396); (1272.037, 3254.484); (1265.963, 3254.771); (1260.031, 3252.641); (1257.008, 3251.262); (1249.031, 3239.565); (1241.762, 3227.907); (1228.843, 3205.591); (1227.803, 3198.743); (1225.396, 3175.007); (1227.738, 3168.915); (1235.605, 3163.808); (1239.564, 3166.752); (1262.817, 3185.432); (1267.588, 3189.976); (1278.724, 3232.132); (1280.680, 3239.677)"
1036,"(272.080, 1184.690); (269.486, 1191.474); (266.678, 1186.587); (264.623, 1182.607); (270.382, 1180.169)"
1037,"(9.966, 471.361); (8.590, 465.750); (9.575, 457.363); (11.024, 454.576); (19.093, 448.172); (27.666, 457.041); (29.031, 464.718); (25.777, 465.939)"
1038,"(1980.505, 2023.431); (1976.525, 2016.517); (1981.518, 2012.148); (1993.622, 2008.268); (1990.733, 2023.337)"
1039,"(2830.629, 3319.231); (2825.298, 3304.808); (2826.588, 3290.729); (2853.374, 3278.339); (2851.678, 3289.541); (2836.135, 3318.862)"
1040,"(449.561, 4034.285); (422.881, 4039.270); (415.332, 4038.102); (409.358, 4035.731); (415.878, 4031.803); (428.339, 4028.950); (440.264, 4029.367)"
1041,"(4057.970, 2182.475); (4066.612, 2188.360); (4059.244, 2193.870); (4056.564, 2195.693); (4049.534, 2198.329); (4044.468, 2199.390); (4041.993, 2195.597); (4041.017, 2192.776); (4044.442, 2185.786)"
1042,"(4058.488, 3554.465); (4056.638, 3545.792); (4065.251, 3543.837); (4083.043, 3544.054); (4086.692, 3547.435); (4083.505, 3552.306); (4074.836, 3559.404); (4064.191, 3558.200)"
1043,"(2248.851, 1807.788); (2250.345, 1801.395); (2263.262, 1793.897); (2278.889, 1794.723); (2283.262, 1800.364); (2279.654, 1808.125); (2278.361, 1810.810); (2275.822, 1813.055); (2263.476, 1815.178); (2255.583, 1813.656); (2251.838, 1811.834)"
1044,"(1541.164, 2213.923); (1540.001, 2220.455); (1538.181, 2230.510); (1521.406, 2229.631); (1501.690, 2228.237); (1497.077, 2226.497); (1480.517, 2212.004); (1486.812, 2206.737); (1491.310, 2203.017); (1508.033, 2203.977); (1519.079, 2205.226)"
1045,"(2833.195, 1686.757); (2825.292, 1675.893); (2833.721, 1673.674); (2840.219, 1677.779); (2837.391, 1686.695)"
